무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자
G2364,인천광역시,강화군,기타,,강화남로,2,인천광역시 서구 백범로 현대오일뱅크주유소 건너편 (가좌IC → 십정4),인천광역시 계양구 서운동 55-470,37.65255796,126.4364739,인천 강화군 강화남로 조산초교 앞 (도장3 → 양도면사무소),1,30,,,2,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2365,인천광역시,계양구,특별시도,,서부간선로,1,인천광역시 연수구 능허대로 옥련성당 앞 (송도로터리 → 능허대공원),인천광역시 계양구 작전동 429-9,37.53572834,126.7438976,인천 계양구 서부간선로 계양교통공원 앞 (서운4 → 용종4),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2366,인천광역시,미추홀구,특별시도,,주안로,1,인천광역시 연수구 청능대로 먼우금4 (청학중학교 → 연수구청4),인천광역시 남동구 논현동 66-29,37.46399424,126.6810226,인천 미추홀구 주안로 미송아파트 앞 (도화초교4 → 주안역3),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2367,인천광역시,남동구,지방도,84,남동대로,1,인천광역시 중구 영종대로 영종고등학교입구4 (그린나래지하차도 → 운서역),인천광역시 서구 원창동 392-3,37.46087832,126.7085365,인천 남동구 남동대로 스카이타운 앞 (석천4 → 간석5),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2368,인천광역시,남동구,특별시도,,비류대로,2,인천광역시 계양구 봉오대로 작전역4 (인천효성고등학교 → 까치말4),인천광역시 서구 원창동 392-3,37.42142229,126.7307112,인천 남동구 비류대로 도림4 (도림고가교 → 큰방죽4),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2369,인천광역시,남동구,특별시도,,인주대로,2,인천광역시 부평구 경인로 동암역입구4 (부평3 → 간석5),인천광역시 중구 항동7가 1-10,37.44817192,126.7366364,인천 남동구 인주대로 남동구청역 앞 (독곡4 → 남동구청4),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2370,인천광역시,부평구,기타,,굴포로,1,인천광역시 서구 드림로 원당입구3 (갈현3 → 독정4),인천광역시 중구 항동7가 1-10,37.51171994,126.7252169,인천 부평구 굴포로 갈산초교 건너편 (한국지엠3 → 갈삼4),1,50,,,2,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2371,인천광역시,부평구,기타,,평천로,1,인천광역시 서구 드림로 KCC아파트 앞 (원당입구3 → 독정4),인천광역시 미추홀구 용현동 627-528,37.52038543,126.7024446,인천 부평구 평천로 청천초교 앞 (나비공원입구4 → 청수4),1,30,,,2,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2372,인천광역시,부평구,특별시도,,평천로,2,인천광역시 서구 드림로 KCC아파트 건너편 (독정4 → 원당입구3),인천광역시 강화군 하점면 신봉리 15-3,37.51690197,126.7436661,인천 부평구 평천로 한길초교입구3 (영선고3 → 삼산3),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2373,인천광역시,서구,특별시도,,백범로,2,인천광역시 서구 드림로 신생요양원 앞 (왕길고가교 → 독정4),인천광역시 계양구 서운동 55-326,37.48759513,126.6710521,인천 서구 백범로 가좌3 (가좌IC → 봉수대로4),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2374,인천광역시,서구,특별시도,,백범로,1,인천광역시 서구 드림로 현대자동차검사소 앞 (드림파크 → 왕길고가교),인천광역시 계양구 작전동 941,37.47509237,126.6808907,인천 서구 백범로 현대오일뱅크주유소 건너편 (가좌IC → 십정4),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2375,인천광역시,연수구,특별시도,,능허대로,2,인천광역시 서구 드림로 현대자동차검사소 건너편 (왕길고가교 → 드림파크),인천광역시 남동구 만수동 1074,37.42162107,126.646278,인천 연수구 능허대로 옥련성당 앞 (송도로터리 → 능허대공원),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2376,인천광역시,연수구,특별시도,,청능대로,1,인천광역시 서구 청중로 가원초교 앞 (봉오재3로 → 초은고등학교),인천광역시 남동구 장수동 618-1,37.41371139,126.6753428,인천 연수구 청능대로 먼우금4 (청학중학교 → 연수구청4),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2377,인천광역시,중구,기타,,영종대로,1,인천광역시 서구 서달로 천마초교 앞 (석남초교 → 건지3),인천광역시 남동구 간석동 617-24,37.48703212,126.5040997,인천 중구 영종대로 영종고등학교입구4 (그린나래지하차도 → 운서역),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2378,경기도,안양시,고속국도,15,서해안고속도로,1,인천광역시 서구 염곡로 가현초교 앞 (신현초교 → 가정교차로),인천광역시 미추홀구 주안동 186-11,37.40336176,126.8802098,경기도 안양시 만안구 서해안고속도로 333.3km (목감IC → 일직JC),1,100,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2379,인천광역시,계양구,특별시도,,봉오대로,1,인천광역시 서구 중봉대로 검단오류풍림아파트 부근 (금곡교차로 → 검단1교차로),인천광역시 부평구 부개동 497-2,37.53145732,126.7223565,인천 계양구 봉오대로 작전역4 (인천효성고등학교 → 까치말4),2,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2380,인천광역시,부평구,일반국도,42,경인로,2,인천광역시 서구 검단로 왕길역 앞 (왕길역 → 검단오류역),인천광역시 부평구 부개동 513-2,37.4704202,126.7077084,인천 부평구 경인로 동암역입구4 (부평3 → 간석5),2,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2445,인천광역시,서구,특별시도,,드림로,2,인천광역시 서구 검단로 검단오류역 앞 (검단오류역 → 왕길역),인천광역시 부평구 산곡동 478,37.58429248,126.6962518,인천 서구 드림로 원당입구3 (갈현3 → 독정4),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2446,인천광역시,서구,특별시도,,드림로,2,인천광역시 서구 원당대로 광명금속4 (검단산업단지 → 안동포4),인천광역시 서구 공촌동 산 82-3,37.58727202,126.6796765,인천 서구 드림로 KCC아파트 앞 (원당입구3 → 독정4),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2447,인천광역시,서구,특별시도,,드림로,1,인천광역시 서구 원당대로 광명금속4 (안동포4 → 검단산업단지),인천광역시 서구 가좌동 산 4-9,37.58762646,126.6810745,인천 서구 드림로 KCC아파트 건너편 (독정4 → 원당입구3),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2448,인천광역시,서구,특별시도,,드림로,1,인천광역시 서구 청라에메랄드로 중봉2교북측3 (청라초교 → 초은고등학교),인천광역시 연수구 송도동 1-1,37.58458421,126.6723363,인천 서구 드림로 신생요양원 앞 (왕길고가교 → 독정4),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2449,인천광역시,미추홀구,특별시도,,드림로,1,인천광역시 미추홀로 아암대로 옹암지하차도 앞 (정비단지입구3 → 송도3교4),인천광역시 연수구 옥련동 302-1,37.58253895,126.6590242,인천 서구 드림로 현대자동차검사소 앞 (드림파크 → 왕길고가교),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2450,인천광역시,연수구,특별시도,,드림로,2,인천광역시 연수구 아암대로 옹암지하차도 앞 (송도3교4 → 정비단지입구3),인천광역시 중구 운서동 2851,37.58253895,126.6590242,인천 서구 드림로 현대자동차검사소 건너편 (왕길고가교 → 드림파크),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2451,인천광역시,옹진군,기타,,청중로,2,인천광역시 옹진군 영흥면 선재로 GS칼텍스주유소 건너편 (선재대교 → 영흥대교),인천광역시 중구 운서동 2800-1,37.5299625,126.6643806,인천 서구 청중로 가원초교 앞 (봉오재3로 → 초은고등학교),2,30,,,2,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2452,인천광역시,옹진군,특별시도,,서달로,2,인천광역시 옹진군 영흥면 영흥로 영흥성당입구 교차로 (영흥초교 → 영흥대교),인천광역시 남동구 구월동 22,37.50357231,126.6782056,인천 서구 서달로 천마초교 앞 (석남초교 → 건지3),2,30,,,2,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2453,인천광역시,중구,특별시도,,염곡로,2,인천광역시 중구 서해대로 0.5km (수도권제2순환고속도로 → 남항교차로),인천광역시 남동구 논현동 563-5,37.52010887,126.6691614,인천 서구 염곡로 가현초교 앞 (신현초교 → 가정교차로),2,30,,,2,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2454,인천광역시,서구,지방도,84,중봉대로,2,인천광역시 서구 원창동 수도권제2순환고속도로 8.6km (남청라IC → 송도),인천광역시 남동구 논현동 579-1,37.60351112,126.6391313,인천 서구 중봉대로 검단오류풍림아파트 부근 (금곡교차로 → 검단1교차로),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2455,인천광역시,계양구,특별시도,,검단로,2,인천광역시 계양구 동양로 당산초교4 (당미교 → 동양교),인천광역시 남동구 간석동 318-1,37.59436658,126.6405824,인천 서구 검단로 왕길역 앞 (왕길역 → 검단오류역),2,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2456,인천광역시,계양구,특별시도,,검단로,1,인천광역시 계양구 서부간선로 계양하우스토리아파트 앞 (용종4 → 귤현역),인천광역시 남동구 간석동 120-2,37.59431042,126.6303035,인천 서구 검단로 검단오류역 앞 (검단오류역 → 왕길역),2,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2457,인천광역시,연수구,특별시도,,원당대로,1,"인천광역시 연수구 미추홀대로 서해아파트 앞 1,2차로 (청학4 → 청능교차로)",인천광역시 남동구 구월동 1235-10,37.59405578,126.6137368,인천 서구 원당대로 광명금속4 (검단산업단지 → 안동포4),2,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2458,인천광역시,연수구,특별시도,,원당대로,2,"인천광역시 연수구 미추홀대로 서해아파트 앞 3,4차로 (청학4 → 청능교차로)",인천광역시 남동구 수산동 192,37.59405578,126.6137368,인천 서구 원당대로 광명금속4 (안동포4 → 검단산업단지),2,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2508,인천광역시,중구,기타,,청라에메랄드로,2,인천광역시 중구 영종해안남로 (영종IC교차로 → 신불IC),인천광역시 남동구 논현동 650-1,37.53301329,126.6564517,인천 서구 청라에메랄드로 중봉2교북측3 (청라초교 → 초은고등학교),1,30,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2566,인천광역시,미추홀구,지방도,98,아암대로,1,인천광역시 중구 영종해안남로 (신불IC → 영종IC교차로),인천광역시 남동구 논현동 650-1,37.43339655,126.6344736,인천 미추홀로 아암대로 옹암지하차도 앞 (정비단지입구3 → 송도3교4),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2567,인천광역시,연수구,지방도,98,아암대로,2,인천광역시 강화군 인화-강화간 도로 하점교차로 (부근교차로 → 이강교차로),인천광역시 미추홀구 용현동 2-1,37.42719848,126.6361105,인천 연수구 아암대로 옹암지하차도 앞 (송도3교4 → 정비단지입구3),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2641,인천광역시,옹진군,시도,,선재로,1,인천광역시 강화군 인화-강화간 도로 하점교차로 (이강교차로 → 부근교차로),인천광역시 부평구 산곡동 산 98-5,37.23979612,126.5295931,인천 옹진군 영흥면 선재로 GS칼텍스주유소 건너편 (선재대교 → 영흥대교),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2642,인천광역시,옹진군,시도,,영흥로,2,인천광역시 강화군 인화-강화간 도로 하도교 부근 (신당교차로 → 부근교차로),인천광역시 부평구 십정동 541-31,37.25726077,126.4834231,인천 옹진군 영흥면 영흥로 영흥성당입구 교차로 (영흥초교 → 영흥대교),1,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2643,인천광역시,중구,특별시도,,서해대로,2,인천광역시 서구 중봉대로 중봉지하차도 시점 (율도입구4 → 경서3),인천광역시 부평구 부개동 504,37.44098425,126.6189618,인천 중구 서해대로 0.5km (수도권제2순환고속도로 → 남항교차로),1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2644,인천광역시,서구,고속국도,400,수도권제2순환고속도로,2,인천광역시 서구 중봉대로 중봉지하차도 종점 (율도입구4 → 경서3),인천광역시 부평구 부개동 508,37.51069997,126.6271306,인천 서구 원창동 수도권제2순환고속도로 8.6km (남청라IC → 송도),1,100,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2645,인천광역시,계양구,기타,,동양로,2,인천광역시 서구 중봉대로 중봉지하차도 시점 (경서3 → 율도입구4),인천광역시 부평구 부개동 507,37.55914767,126.7582499,인천 계양구 동양로 당산초교4 (당미교  → 동양교),2,30,,,2,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2646,인천광역시,계양구,특별시도,,서부간선로,1,인천광역시 서구 중봉대로 중봉지하차도 종점 (경서3 → 율도입구4),인천광역시 중구 신흥동3가 12-9,37.55534658,126.7486625,인천 계양구 서부간선로 계양하우스토리아파트 앞 (용종4  → 귤현역),2,50,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2707,인천광역시,연수구,특별시도,,미추홀대로,2,인천광역시 연수구 센트럴로 송도SK뷰아파트 앞 (아암초교 → 국제업무지구역),인천광역시 중구 신흥동3가 37-5,37.42170056,126.6682542,"인천 연수구 미추홀대로 서해아파트 앞 1,2차로 (청학4 → 청능교차로)",1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
G2708,인천광역시,연수구,특별시도,,미추홀대로,2,인천광역시 연수구 센트럴로 송도SK뷰아파트 건너편 (국제업무지구역 → 아암초교),인천광역시 중구 신흥동3가 7-8,37.42170056,126.6682542,"인천 연수구 미추홀대로 서해아파트 앞 3,4차로 (청학4 → 청능교차로)",1,60,,,,2019,인천광역시경찰청,032-455-2352,8/19/2022
